"","date","player_name","played_game","at_bats","hits","runs_batted_in","homeruns","stolen_bases","special_hitting","innings_pitched","hits_allowed","runs_allowed","strikeouts","big_plays","special_pitching","Hitting.Handedness","Pitching.Handedness","player_type","captain","special_use_rate","batting_average","era","so9","hip","cum_at_bats","cum_hits","running_avg","cum_runs_allowed","cum_innings","running_era"
"42",2020-01-19,"Mario","1",4,1,0,0,0,0,0,0,0,0,0,2,0,0,"Balance","1",0.451790633608815,0.454545454545455,6.88951263077316,6.12401122735392,1.36089138385643,8,3,0.375,0,0,0
"43",2020-01-19,"Petey","1",4,1,1,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.295454545454545,0,0,0,8,2,0.25,0,0,0
"44",2020-01-19,"Yoshi","1",4,1,0,0,0,0,0,0,0,0,0,2,0,0,"Speed","1",0.13030303030303,0.333333333333333,5.38922155688623,0,2.39520958083832,7,3,0.428571428571429,0,0,0
"45",2020-01-19,"DK","1",3,0,0,0,0,1,0,0,0,0,0,0,0,0,"Power","1",0.103975535168196,0.400611620795107,6,5.5,1.58333333333333,7,2,0.285714285714286,0,0,0
"46",2020-01-19,"Hammer/Etc. Bro","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.361031518624642,13.5,0,2,4,1,0.25,0,0,0
"47",2020-01-19,"King Boo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0135135135135135,0.22972972972973,0,0,0,4,1,0.25,0,0,0
"48",2020-01-19,"Mumbo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.00649350649350649,0.220779220779221,68.1818181818182,13.6363636363636,16.6666666666667,0,0,0,0,0,0
"49",2020-01-19,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,0,0,0,0,0,0
"50",2020-01-19,"Peach","1",4,0,0,0,0,2,0,0,0,0,0,0,0,0,"Technique","1",0.0962962962962963,0.248148148148148,6.7524115755627,7.23472668810289,1.39335476956056,8,0,0,0,0,0
"51",2020-01-19,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,0,0,0,0,0,0
"52",2020-01-19,"Toad","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Balance","0",0,0.370666666666667,4.62724935732648,6.94087403598972,1.45672664952871,5,0,0,0,0,0
"53",2020-01-19,"Wario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","1",0.08,0.2,0,0,0,0,0,0,0,0,0
"54",2020-01-19,"Monty","1",4,1,1,1,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,4,1,0.25,0,0,0
"55",2020-01-19,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","1",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,0,0,0,0,0,0
"56",2020-01-19,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0454545454545455,0.227272727272727,2.97872340425532,5.1063829787234,1.18203309692671,0,0,0,0,0,0
"57",2020-01-19,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.28125,0,0,0,0,0,0,0,0,0
"58",2020-01-19,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","1",0.153846153846154,0.153846153846154,2.30642504118616,6.75453047775947,0.9518579535054,0,0,0,0,0,0
"59",2020-01-19,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,0,0,0,0,0,0
"60",2020-01-19,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,0,0,0,0,0,0
"61",2020-01-19,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.214285714285714,0,0,0,0,0,0,0,0,0
"62",2020-01-19,"Waluigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","1",0.160714285714286,0.321428571428571,5.1394422310757,7.58964143426295,1.41434262948207,0,0,0,0,0,0
"63",2020-10-10,"Koopa","1",5,2,1,0,0,0,9,14,7,6,0,0,0,0,"Balance","0",0.0110192837465565,0.303030303030303,3.36409703088572,8.20215410107705,1.24467736652473,14,6,0.428571428571429,15,26,5.19230769230769
"64",2020-10-10,"Boo","1",5,4,0,0,0,0,1.33,7,2,2,0,0,0,0,"Technique","0",0,0.355978260869565,4.33548387096774,7.76129032258064,1.34838709677419,12,8,0.666666666666667,7,19.33,3.25918261769271
"65",2020-10-10,"Waluigi","1",5,3,0,0,0,0,7.33,7,1,6,0,1,0,0,"Technique","0",0.160714285714286,0.321428571428571,5.1394422310757,7.58964143426295,1.41434262948207,5,3,0.6,1,7.33,1.22783083219645
"66",2020-10-10,"Flying Koopa","1",5,1,0,0,0,0,1,2,0,0,0,0,0,0,"Technique","0",0.00568181818181818,0.323863636363636,3.9700451374641,7.29380385720148,1.40028723840788,13,3,0.230769230769231,0,1,0
"67",2020-10-10,"Grandpapa Toad","1",5,4,0,0,0,0,0,0,0,0,1,0,0,0,"Technique","0",0.00261780104712042,0.405759162303665,0,0,3.03030303030303,13,8,0.615384615384615,0,0,0
"68",2020-10-10,"Birdo","1",5,3,2,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.258152173913043,0.345108695652174,15.5172413793103,7.75862068965517,1.72413793103448,13,6,0.461538461538462,0,0,0
"69",2020-10-10,"Petey","1",4,2,2,1,0,0,0,0,0,0,1,0,0,0,"Power","0",0,0.295454545454545,0,0,0,12,4,0.333333333333333,0,0,0
"70",2020-10-10,"Hammer/Etc. Bro","1",5,2,1,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.361031518624642,13.5,0,2,9,3,0.333333333333333,0,0,0
"71",2020-10-10,"Peach","1",5,2,1,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0962962962962963,0.248148148148148,6.7524115755627,7.23472668810289,1.39335476956056,13,2,0.153846153846154,0,0,0
"72",2020-10-10,"Toad","1",4,2,0,0,0,0,0,0,0,0,1,0,0,0,"Balance","0",0,0.370666666666667,4.62724935732648,6.94087403598972,1.45672664952871,9,2,0.222222222222222,0,0,0
"73",2020-10-10,"Bowser","1",5,1,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.028169014084507,0.315492957746479,12.3287671232877,12.3287671232877,1.91780821917808,12,4,0.333333333333333,0,0,0
"74",2020-10-10,"Daisy","1",3,1,0,0,0,1,0,0,0,0,0,0,0,0,"Balance","0",0.151234567901235,0.345679012345679,5.229180116204,11.0393802453196,1.80761781794706,10,4,0.4,0,0,0
"75",2020-10-10,"Luigi","1",5,1,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.0466472303206997,0.323615160349854,0,0,0,13,2,0.153846153846154,0,0,0
"76",2020-10-10,"Mumbo","1",5,1,1,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.00649350649350649,0.220779220779221,68.1818181818182,13.6363636363636,16.6666666666667,5,1,0.2,0,0,0
"77",2020-10-10,"Yoshi","1",4,1,0,0,0,1,0,0,0,0,2,0,0,0,"Speed","0",0.13030303030303,0.333333333333333,5.38922155688623,0,2.39520958083832,11,4,0.363636363636364,0,0,0
"78",2020-10-10,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,0,0,0,0,0,0
"79",2020-10-10,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0454545454545455,0.227272727272727,2.97872340425532,5.1063829787234,1.18203309692671,0,0,0,0,0,0
"80",2020-10-10,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.28125,0,0,0,0,0,0,0,0,0
"81",2020-10-10,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.153846153846154,0.153846153846154,2.30642504118616,6.75453047775947,0.9518579535054,0,0,0,0,0,0
"82",2020-10-10,"DK","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.103975535168196,0.400611620795107,6,5.5,1.58333333333333,11,2,0.181818181818182,0,0,0
"83",2020-10-10,"Drybones","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00510204081632653,0.285714285714286,0,0,0,6,1,0.166666666666667,0,0,0
"84",2020-10-10,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,0,0,0,0,0,0
"85",2020-10-10,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,0,0,0,0,0,0
"86",2020-10-10,"King Boo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0135135135135135,0.22972972972973,0,0,0,4,1,0.25,0,0,0
"87",2020-10-10,"Magikoopa","1",4,0,0,0,0,0,0,0,0,0,0,1,0,0,"Technique","0",0.00606060606060606,0.224242424242424,18,0,0,10,1,0.1,0,0,0
"88",2020-10-10,"Mario","1",4,0,2,0,0,1,0.33,0,0,1,0,3,0,0,"Balance","0",0.451790633608815,0.454545454545455,6.88951263077316,6.12401122735392,1.36089138385643,12,3,0.25,0,0.33,0
"89",2020-10-10,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,4,1,0.25,0,0,0
"90",2020-10-10,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,0,0,0,0,0,0
"91",2020-10-10,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,0,0,0,0,0,0
"92",2020-10-10,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.214285714285714,0,0,0,0,0,0,0,0,0
"93",2020-10-10,"Wario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.08,0.2,0,0,0,0,0,0,0,0,0
"94",2020-10-11,"Waluigi","1",3,0,0,0,0,0,9,11,1,10,0,0,0,0,"Technique","0",0.160714285714286,0.321428571428571,5.1394422310757,7.58964143426295,1.41434262948207,8,3,0.375,2,16.33,1.10226576852419
"95",2020-10-11,"Koopa","1",4,1,0,0,0,0,9,10,5,7,0,0,0,0,"Balance","0",0.0110192837465565,0.303030303030303,3.36409703088572,8.20215410107705,1.24467736652473,18,7,0.388888888888889,20,35,5.14285714285714
"96",2020-10-11,"DK","1",4,3,0,0,1,1,0,0,0,0,0,0,0,0,"Power","0",0.103975535168196,0.400611620795107,6,5.5,1.58333333333333,15,5,0.333333333333333,0,0,0
"97",2020-10-11,"Mario","1",3,3,0,0,0,1,0,0,0,0,0,0,0,0,"Balance","0",0.451790633608815,0.454545454545455,6.88951263077316,6.12401122735392,1.36089138385643,15,6,0.4,0,0.33,0
"98",2020-10-11,"Birdo","1",4,2,3,0,0,2,0,0,0,0,0,0,0,0,"Balance","0",0.258152173913043,0.345108695652174,15.5172413793103,7.75862068965517,1.72413793103448,17,8,0.470588235294118,0,0,0
"99",2020-10-11,"Bowser","1",4,2,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.028169014084507,0.315492957746479,12.3287671232877,12.3287671232877,1.91780821917808,16,6,0.375,0,0,0
"100",2020-10-11,"Toad","1",4,2,0,0,2,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.370666666666667,4.62724935732648,6.94087403598972,1.45672664952871,13,4,0.307692307692308,0,0,0
"101",2020-10-11,"Yoshi","1",3,2,0,0,0,0,0,0,0,0,1,0,0,0,"Speed","0",0.13030303030303,0.333333333333333,5.38922155688623,0,2.39520958083832,14,6,0.428571428571429,0,0,0
"102",2020-10-11,"Boo","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.355978260869565,4.33548387096774,7.76129032258064,1.34838709677419,16,9,0.5625,7,19.33,3.25918261769271
"103",2020-10-11,"Daisy","1",3,1,1,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.151234567901235,0.345679012345679,5.229180116204,11.0393802453196,1.80761781794706,13,5,0.384615384615385,0,0,0
"104",2020-10-11,"Drybones","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00510204081632653,0.285714285714286,0,0,0,10,2,0.2,0,0,0
"105",2020-10-11,"Flying Koopa","1",4,1,1,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00568181818181818,0.323863636363636,3.9700451374641,7.29380385720148,1.40028723840788,17,4,0.235294117647059,0,1,0
"106",2020-10-11,"Grandpapa Toad","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00261780104712042,0.405759162303665,0,0,3.03030303030303,17,9,0.529411764705882,0,0,0
"107",2020-10-11,"Peach","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0962962962962963,0.248148148148148,6.7524115755627,7.23472668810289,1.39335476956056,17,3,0.176470588235294,0,0,0
"108",2020-10-11,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,0,0,0,0,0,0
"109",2020-10-11,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0454545454545455,0.227272727272727,2.97872340425532,5.1063829787234,1.18203309692671,0,0,0,0,0,0
"110",2020-10-11,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.28125,0,0,0,0,0,0,0,0,0
"111",2020-10-11,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.153846153846154,0.153846153846154,2.30642504118616,6.75453047775947,0.9518579535054,0,0,0,0,0,0
"112",2020-10-11,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,0,0,0,0,0,0
"113",2020-10-11,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,0,0,0,0,0,0
"114",2020-10-11,"Hammer/Etc. Bro","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.361031518624642,13.5,0,2,13,3,0.230769230769231,0,0,0
"115",2020-10-11,"King Boo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0135135135135135,0.22972972972973,0,0,0,4,1,0.25,0,0,0
"116",2020-10-11,"Luigi","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.0466472303206997,0.323615160349854,0,0,0,17,2,0.117647058823529,0,0,0
"117",2020-10-11,"Magikoopa","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00606060606060606,0.224242424242424,18,0,0,10,1,0.1,0,0,0
"118",2020-10-11,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,4,1,0.25,0,0,0
"119",2020-10-11,"Mumbo","1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.00649350649350649,0.220779220779221,68.1818181818182,13.6363636363636,16.6666666666667,8,1,0.125,0,0,0
"120",2020-10-11,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,0,0,0,0,0,0
"121",2020-10-11,"Petey","1",4,0,0,0,0,0,0,0,0,0,1,0,0,0,"Power","0",0,0.295454545454545,0,0,0,16,4,0.25,0,0,0
"122",2020-10-11,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,0,0,0,0,0,0
"123",2020-10-11,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.214285714285714,0,0,0,0,0,0,0,0,0
"124",2020-10-11,"Wario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.08,0.2,0,0,0,0,0,0,0,0,0
