"","date","player_name","played_game","at_bats","hits","runs_batted_in","homeruns","stolen_bases","special_hitting","innings_pitched","hits_allowed","runs_allowed","strikeouts","big_plays","special_pitching","Hitting.Handedness","Pitching.Handedness","player_type","captain","special_use_rate","batting_average","era","so9","hip","cum_at_bats","cum_hits","running_avg","cum_runs_allowed","cum_innings","running_era"
"532",2020-10-30,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"533",2020-10-30,"Flying Koopa","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,74,25,0.337837837837838,10,18,5
"534",2020-10-30,"Grandpapa Toad","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.438311688311688,0,0,3.03030303030303,78,35,0.448717948717949,0,0,0
"535",2020-10-30,"King Boo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0149253731343284,0.208955223880597,0,0,0,8,1,0.125,0,0,0
"536",2020-10-30,"Magikoopa","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00680272108843537,0.217687074829932,18,0,0,15,1,0.0666666666666667,0,0,0
"537",2020-10-30,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,11,2,0.181818181818182,0,0,0
"538",2020-10-30,"Mumbo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.247863247863248,68.1818181818182,13.6363636363636,12.1212121212121,35,6,0.171428571428571,0,0,0
"539",2020-10-30,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,5,0,0,0,0,0
"540",2020-10-30,"Peach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0985915492957746,0.253521126760563,6.7524115755627,7.23472668810289,1.39335476956056,49,14,0.285714285714286,1,0.33,27.2727272727273
"541",2020-10-30,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,7,1,0.142857142857143,0,0,0
"542",2020-10-30,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.210526315789474,0,0,0,9,2,0.222222222222222,0,0,0
"543",2020-10-30,"Waluigi","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.19047619047619,0.333333333333333,4.75027572081298,7.58626122577596,1.44950370253663,56,16,0.285714285714286,34,58,5.27586206896552
"544",2020-10-30,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,3,1,0.333333333333333,0,0,0
"545",2020-10-30,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0588235294117647,0.176470588235294,3.37801608579089,5.30831099195711,1.09919571045576,3,1,0.333333333333333,0,7.3,0
"546",2020-10-30,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.275862068965517,0,0,0,15,4,0.266666666666667,0,0,0
"547",2020-10-30,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.105263157894737,0.0526315789473684,2.54416961130742,6.04240282685512,0.777385159010601,4,0,0,3,8.3,3.25301204819277
"548",2020-10-30,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"549",2020-10-30,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"550",2020-10-30,"Hammer/Etc. Bro","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.380281690140845,13.5,0,2,75,28,0.373333333333333,0,0,0
"551",2020-10-30,"King Boo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0149253731343284,0.208955223880597,0,0,0,8,1,0.125,0,0,0
"552",2020-10-30,"Magikoopa","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00680272108843537,0.217687074829932,18,0,0,15,1,0.0666666666666667,0,0,0
"553",2020-10-30,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,11,2,0.181818181818182,0,0,0
"554",2020-10-30,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,5,0,0,0,0,0
"555",2020-10-30,"Petey","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.295138888888889,0,0,0,77,27,0.350649350649351,0,0,0
"556",2020-10-30,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,7,1,0.142857142857143,0,0,0
"557",2020-10-30,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.210526315789474,0,0,0,9,2,0.222222222222222,0,0,0
"558",2020-10-30,"Wario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0909090909090909,0.181818181818182,0,0,0,16,4,0.25,0,0,0
"559",2020-10-06,"Boo","1",4,0,0,0,0,0,9,9,4,6,0,0,0,0,"Technique","0",0,0.343333333333333,4.38813843817441,7.81712093357845,1.40676204939653,77,31,0.402597402597403,48,93.33,4.62873674059788
"560",2020-10-06,"Koopa","1",3,1,1,0,0,0,9,8,2,8,0,0,0,0,"Balance","0",0.0101010101010101,0.313131313131313,3.20738137082601,7.95254833040422,1.23999218902558,78,28,0.358974358974359,53,131.01,3.6409434394321
"561",2020-10-06,"Waluigi","1",3,3,0,0,0,3,0,0,0,0,0,0,0,0,"Technique","0",0.19047619047619,0.333333333333333,4.75027572081298,7.58626122577596,1.44950370253663,59,19,0.322033898305085,34,58,5.27586206896552
"562",2020-10-06,"Petey","1",2,2,2,1,0,0,0,0,0,0,1,0,0,0,"Power","0",0,0.295138888888889,0,0,0,79,29,0.367088607594937,0,0,0
"563",2020-10-06,"Mario","1",4,2,0,0,1,1,0,0,0,0,0,0,0,0,"Balance","0",0.430034129692833,0.453924914675768,8.3017320897817,6.45690273649687,1.63984831403095,78,34,0.435897435897436,0,1.66,0
"564",2020-10-06,"Mumbo","1",4,2,3,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.247863247863248,68.1818181818182,13.6363636363636,12.1212121212121,39,8,0.205128205128205,0,0,0
"565",2020-10-06,"Daisy","1",4,1,0,0,0,2,0,0,0,0,0,0,0,0,"Balance","0",0.151515151515152,0.34469696969697,4.67012601927354,11.3417346182357,1.70496664195701,68,24,0.352941176470588,2,6.33,2.8436018957346
"566",2020-10-06,"DK","1",4,1,0,0,0,1,0,0,0,0,1,0,0,0,"Power","0",0.1003861003861,0.409266409266409,7.2,5.4,1.76,80,38,0.475,5,13,3.46153846153846
"567",2020-10-06,"Flying Koopa","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,78,26,0.333333333333333,10,18,5
"568",2020-10-06,"Grandpapa Toad","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.438311688311688,0,0,3.03030303030303,82,36,0.439024390243902,0,0,0
"569",2020-10-06,"Hammer/Etc. Bro","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.380281690140845,13.5,0,2,79,29,0.367088607594937,0,0,0
"570",2020-10-06,"Luigi","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.0428571428571429,0.335714285714286,0,0,0,76,20,0.263157894736842,0,0,0
"571",2020-10-06,"Toad","1",4,1,0,0,1,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.391447368421053,4.62724935732648,6.94087403598972,1.45672664952871,80,34,0.425,0,0,0
"572",2020-10-06,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,3,1,0.333333333333333,0,0,0
"573",2020-10-06,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0588235294117647,0.176470588235294,3.37801608579089,5.30831099195711,1.09919571045576,3,1,0.333333333333333,0,7.3,0
"574",2020-10-06,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.275862068965517,0,0,0,15,4,0.266666666666667,0,0,0
"575",2020-10-06,"Birdo","1",4,0,0,0,0,1,0,0,0,0,0,0,0,0,"Balance","0",0.26,0.343333333333333,21.6867469879518,5.42168674698795,2.40963855421687,77,21,0.272727272727273,0,0.33,0
"576",2020-10-06,"Bowser","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.034965034965035,0.332167832167832,13.5542168674699,10.8433734939759,2.10843373493976,73,25,0.342465753424658,3,0.66,40.9090909090909
"577",2020-10-06,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.105263157894737,0.0526315789473684,2.54416961130742,6.04240282685512,0.777385159010601,4,0,0,3,8.3,3.25301204819277
"578",2020-10-06,"Drybones","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00649350649350649,0.285714285714286,0,0,0,40,14,0.35,0,0,0
"579",2020-10-06,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"580",2020-10-06,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"581",2020-10-06,"King Boo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0149253731343284,0.208955223880597,0,0,0,8,1,0.125,0,0,0
"582",2020-10-06,"Magikoopa","1",3,0,0,0,0,0,0,0,0,0,1,0,0,0,"Technique","0",0.00680272108843537,0.217687074829932,18,0,0,18,1,0.0555555555555556,0,0,0
"583",2020-10-06,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,11,2,0.181818181818182,0,0,0
"584",2020-10-06,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,5,0,0,0,0,0
"585",2020-10-06,"Peach","1",4,0,0,0,0,0,0,0,0,0,2,0,0,0,"Technique","0",0.0985915492957746,0.253521126760563,6.7524115755627,7.23472668810289,1.39335476956056,53,14,0.264150943396226,1,0.33,27.2727272727273
"586",2020-10-06,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,7,1,0.142857142857143,0,0,0
"587",2020-10-06,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.210526315789474,0,0,0,9,2,0.222222222222222,0,0,0
"588",2020-10-06,"Wario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0909090909090909,0.181818181818182,0,0,0,16,4,0.25,0,0,0
"589",2020-10-06,"Yoshi","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.131578947368421,0.345864661654135,5.38922155688623,0,2.39520958083832,70,29,0.414285714285714,0,0,0
"590",2020-10-08,"Boo","1",4,0,0,0,0,0,6,13,6,4,0,0,0,0,"Technique","0",0,0.343333333333333,4.38813843817441,7.81712093357845,1.40676204939653,81,31,0.382716049382716,54,99.33,4.89278163696768
"591",2020-10-08,"Koopa","1",5,2,0,0,0,0,8,8,0,10,0,0,0,0,"Balance","0",0.0101010101010101,0.313131313131313,3.20738137082601,7.95254833040422,1.23999218902558,83,30,0.36144578313253,53,139.01,3.4314078123876
"592",2020-10-08,"Flying Koopa","1",4,1,0,0,0,0,3,4,2,0,1,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,82,27,0.329268292682927,12,21,5.14285714285714
"593",2020-10-08,"Bowser","1",5,3,5,3,0,0,0,0,0,0,0,0,0,0,"Power","0",0.034965034965035,0.332167832167832,13.5542168674699,10.8433734939759,2.10843373493976,78,28,0.358974358974359,3,0.66,40.9090909090909
"594",2020-10-08,"DK","1",4,3,0,0,0,0,0,0,0,0,2,0,0,0,"Power","0",0.1003861003861,0.409266409266409,7.2,5.4,1.76,84,41,0.488095238095238,5,13,3.46153846153846
"595",2020-10-08,"Mario","1",4,3,0,0,0,2,0,0,0,0,1,0,0,0,"Balance","0",0.430034129692833,0.453924914675768,8.3017320897817,6.45690273649687,1.63984831403095,82,37,0.451219512195122,0,1.66,0
"596",2020-10-08,"Toad","1",5,3,1,0,2,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.391447368421053,4.62724935732648,6.94087403598972,1.45672664952871,85,37,0.435294117647059,0,0,0
"597",2020-10-08,"Birdo","1",5,2,0,0,1,0,0,0,0,0,1,0,0,0,"Balance","0",0.26,0.343333333333333,21.6867469879518,5.42168674698795,2.40963855421687,82,23,0.280487804878049,0,0.33,0
"598",2020-10-08,"Daisy","1",4,2,1,0,0,1,0,0,0,0,0,0,0,0,"Balance","0",0.151515151515152,0.34469696969697,4.67012601927354,11.3417346182357,1.70496664195701,72,26,0.361111111111111,2,6.33,2.8436018957346
"599",2020-10-08,"Grandpapa Toad","1",5,2,1,0,1,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.438311688311688,0,0,3.03030303030303,87,38,0.436781609195402,0,0,0
"600",2020-10-08,"Yoshi","1",5,2,0,0,2,1,0,0,0,0,0,0,0,0,"Speed","0",0.131578947368421,0.345864661654135,5.38922155688623,0,2.39520958083832,75,31,0.413333333333333,0,0,0
"601",2020-10-08,"Petey","1",5,1,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.295138888888889,0,0,0,84,30,0.357142857142857,0,0,0
"602",2020-10-08,"Waluigi","1",4,1,0,0,0,1,0,0,0,0,1,0,0,0,"Technique","0",0.19047619047619,0.333333333333333,4.75027572081298,7.58626122577596,1.44950370253663,63,20,0.317460317460317,34,58,5.27586206896552
"603",2020-10-08,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,3,1,0.333333333333333,0,0,0
"604",2020-10-08,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0588235294117647,0.176470588235294,3.37801608579089,5.30831099195711,1.09919571045576,3,1,0.333333333333333,0,7.3,0
"605",2020-10-08,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.275862068965517,0,0,0,15,4,0.266666666666667,0,0,0
"606",2020-10-08,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.105263157894737,0.0526315789473684,2.54416961130742,6.04240282685512,0.777385159010601,4,0,0,3,8.3,3.25301204819277
"607",2020-10-08,"Drybones","1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00649350649350649,0.285714285714286,0,0,0,43,14,0.325581395348837,0,0,0
"608",2020-10-08,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"609",2020-10-08,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"610",2020-10-08,"Hammer/Etc. Bro","1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.380281690140845,13.5,0,2,82,29,0.353658536585366,0,0,0
"611",2020-10-08,"King Boo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0149253731343284,0.208955223880597,0,0,0,8,1,0.125,0,0,0
"612",2020-10-08,"Luigi","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.0428571428571429,0.335714285714286,0,0,0,80,20,0.25,0,0,0
"613",2020-10-08,"Magikoopa","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00680272108843537,0.217687074829932,18,0,0,18,1,0.0555555555555556,0,0,0
"614",2020-10-08,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,11,2,0.181818181818182,0,0,0
"615",2020-10-08,"Mumbo","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.247863247863248,68.1818181818182,13.6363636363636,12.1212121212121,43,8,0.186046511627907,0,0,0
"616",2020-10-08,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,5,0,0,0,0,0
"617",2020-10-08,"Peach","1",3,0,0,0,0,0,0,0,0,0,1,0,0,0,"Technique","0",0.0985915492957746,0.253521126760563,6.7524115755627,7.23472668810289,1.39335476956056,56,14,0.25,1,0.33,27.2727272727273
"618",2020-10-08,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,7,1,0.142857142857143,0,0,0
"619",2020-10-08,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.210526315789474,0,0,0,9,2,0.222222222222222,0,0,0
"620",2020-10-08,"Wario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0909090909090909,0.181818181818182,0,0,0,16,4,0.25,0,0,0
"621",2020-11-01,"Koopa","1",4,2,0,0,0,0,7.33,15,7,5,1,0,0,0,"Balance","0",0.0101010101010101,0.313131313131313,3.20738137082601,7.95254833040422,1.23999218902558,87,32,0.367816091954023,60,146.34,3.690036900369
"622",2020-11-01,"DK","1",4,1,0,0,1,1,9,14,6,5,0,0,0,0,"Power","0",0.1003861003861,0.409266409266409,7.2,5.4,1.76,88,42,0.477272727272727,11,22,4.5
"623",2020-11-01,"Flying Koopa","1",4,1,0,0,0,0,10,12,3,5,0,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,86,28,0.325581395348837,15,31,4.35483870967742
"624",2020-11-01,"Boo","1",4,1,1,0,0,0,6,11,2,3,0,0,0,0,"Technique","0",0,0.343333333333333,4.38813843817441,7.81712093357845,1.40676204939653,85,32,0.376470588235294,56,105.33,4.78496154941612
"625",2020-11-01,"Waluigi","1",4,2,1,0,0,1,2.67,5,1,2,0,0,0,0,"Technique","0",0.19047619047619,0.333333333333333,4.75027572081298,7.58626122577596,1.44950370253663,67,22,0.328358208955224,35,60.67,5.19202241635075
"626",2020-11-01,"Waluigi","1",4,2,2,0,0,1,1.67,2,0,2,0,0,0,0,"Technique","0",0.19047619047619,0.333333333333333,4.75027572081298,7.58626122577596,1.44950370253663,71,24,0.338028169014085,35,62.34,5.05293551491819
"627",2020-11-01,"Mario","1",5,2,1,0,0,2,1.33,2,1,1,0,4,0,0,"Balance","0",0.430034129692833,0.453924914675768,8.3017320897817,6.45690273649687,1.63984831403095,87,39,0.448275862068966,1,2.99,3.01003344481605
"628",2020-11-01,"Koopa","1",5,0,0,0,0,0,0,1,0,0,0,0,0,0,"Balance","0",0.0101010101010101,0.313131313131313,3.20738137082601,7.95254833040422,1.23999218902558,92,32,0.347826086956522,60,146.34,3.690036900369
"629",2020-11-01,"Hammer/Etc. Bro","1",5,4,4,1,1,0,0,0,0,0,0,0,0,0,"Power","0",0,0.380281690140845,13.5,0,2,87,33,0.379310344827586,0,0,0
"630",2020-11-01,"Bowser","1",5,3,0,0,0,1,0,0,0,0,0,0,0,0,"Power","0",0.034965034965035,0.332167832167832,13.5542168674699,10.8433734939759,2.10843373493976,83,31,0.373493975903614,3,0.66,40.9090909090909
"631",2020-11-01,"Mario","1",4,3,2,0,0,2,0,0,0,0,0,0,0,0,"Balance","0",0.430034129692833,0.453924914675768,8.3017320897817,6.45690273649687,1.63984831403095,91,42,0.461538461538462,1,2.99,3.01003344481605
"632",2020-11-01,"Toad","1",5,3,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.391447368421053,4.62724935732648,6.94087403598972,1.45672664952871,90,40,0.444444444444444,0,0,0
"633",2020-11-01,"DK","1",5,3,0,0,0,0,0,0,0,0,1,0,0,0,"Power","0",0.1003861003861,0.409266409266409,7.2,5.4,1.76,93,45,0.483870967741935,11,22,4.5
"634",2020-11-01,"Drybones","1",5,3,1,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00649350649350649,0.285714285714286,0,0,0,48,17,0.354166666666667,0,0,0
"635",2020-11-01,"Grandpapa Toad","1",4,3,1,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.438311688311688,0,0,3.03030303030303,91,41,0.450549450549451,0,0,0
"636",2020-11-01,"Luigi","1",5,3,0,0,0,1,0,0,0,0,1,0,0,0,"Balance","0",0.0428571428571429,0.335714285714286,0,0,0,85,23,0.270588235294118,0,0,0
"637",2020-11-01,"Mumbo","1",5,3,1,0,0,0,0,0,0,0,2,0,0,0,"Power","0",0,0.247863247863248,68.1818181818182,13.6363636363636,12.1212121212121,48,11,0.229166666666667,0,0,0
"638",2020-11-01,"Petey","1",5,3,0,0,0,0,0,0,0,0,1,0,0,0,"Power","0",0,0.295138888888889,0,0,0,89,33,0.370786516853933,0,0,0
"639",2020-11-01,"Birdo","1",5,2,0,0,0,1,0,0,0,0,1,0,0,0,"Balance","0",0.26,0.343333333333333,21.6867469879518,5.42168674698795,2.40963855421687,87,25,0.28735632183908,0,0.33,0
"640",2020-11-01,"Daisy","1",3,2,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.151515151515152,0.34469696969697,4.67012601927354,11.3417346182357,1.70496664195701,75,28,0.373333333333333,2,6.33,2.8436018957346
"641",2020-11-01,"Petey","1",3,2,1,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.295138888888889,0,0,0,92,35,0.380434782608696,0,0,0
"642",2020-11-01,"Yoshi","1",4,2,0,0,0,0,0,0,0,0,2,0,0,0,"Speed","0",0.131578947368421,0.345864661654135,5.38922155688623,0,2.39520958083832,79,33,0.417721518987342,0,0,0
"643",2020-11-01,"Bowser","1",5,2,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.034965034965035,0.332167832167832,13.5542168674699,10.8433734939759,2.10843373493976,88,33,0.375,3,0.66,40.9090909090909
"644",2020-11-01,"Toad","1",5,2,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.391447368421053,4.62724935732648,6.94087403598972,1.45672664952871,95,42,0.442105263157895,0,0,0
"645",2020-11-01,"Boo","1",4,1,2,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.343333333333333,4.38813843817441,7.81712093357845,1.40676204939653,89,33,0.370786516853933,56,105.33,4.78496154941612
"646",2020-11-01,"Luigi","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.0428571428571429,0.335714285714286,0,0,0,89,24,0.269662921348315,0,0,0
"647",2020-11-01,"Mumbo","1",4,1,0,0,0,0,0,0,0,0,1,0,0,0,"Power","0",0,0.247863247863248,68.1818181818182,13.6363636363636,12.1212121212121,52,12,0.230769230769231,0,0,0
"648",2020-11-01,"Peach","1",4,1,0,0,0,0,0,0,0,0,1,0,0,0,"Technique","0",0.0985915492957746,0.253521126760563,6.7524115755627,7.23472668810289,1.39335476956056,60,15,0.25,1,0.33,27.2727272727273
"649",2020-11-01,"Wario","1",4,1,1,0,0,0,0,0,0,0,2,0,0,0,"Power","0",0.0909090909090909,0.181818181818182,0,0,0,20,5,0.25,0,0,0
"650",2020-11-01,"Daisy","1",5,1,0,0,0,1,0,0,0,0,4,0,0,0,"Balance","0",0.151515151515152,0.34469696969697,4.67012601927354,11.3417346182357,1.70496664195701,80,29,0.3625,2,6.33,2.8436018957346
"651",2020-11-01,"Hammer/Etc. Bro","1",5,1,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.380281690140845,13.5,0,2,92,34,0.369565217391304,0,0,0
"652",2020-11-01,"Yoshi","1",4,1,0,0,0,0,0,0,0,0,2,0,0,0,"Speed","0",0.131578947368421,0.345864661654135,5.38922155688623,0,2.39520958083832,83,34,0.409638554216867,0,0,0
"653",2020-11-01,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,3,1,0.333333333333333,0,0,0
"654",2020-11-01,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0588235294117647,0.176470588235294,3.37801608579089,5.30831099195711,1.09919571045576,3,1,0.333333333333333,0,7.3,0
"655",2020-11-01,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.275862068965517,0,0,0,15,4,0.266666666666667,0,0,0
"656",2020-11-01,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.105263157894737,0.0526315789473684,2.54416961130742,6.04240282685512,0.777385159010601,4,0,0,3,8.3,3.25301204819277
"657",2020-11-01,"Drybones","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00649350649350649,0.285714285714286,0,0,0,48,17,0.354166666666667,0,0,0
"658",2020-11-01,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"659",2020-11-01,"Flying Koopa","1",3,0,1,0,0,0,0,0,0,0,1,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,89,28,0.314606741573034,15,31,4.35483870967742
"660",2020-11-01,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"661",2020-11-01,"Grandpapa Toad","1",5,0,0,0,0,0,0,0,0,0,1,0,0,0,"Technique","0",0,0.438311688311688,0,0,3.03030303030303,96,41,0.427083333333333,0,0,0
"662",2020-11-01,"King Boo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0149253731343284,0.208955223880597,0,0,0,8,1,0.125,0,0,0
"663",2020-11-01,"Magikoopa","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00680272108843537,0.217687074829932,18,0,0,18,1,0.0555555555555556,0,0,0
"664",2020-11-01,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,11,2,0.181818181818182,0,0,0
"665",2020-11-01,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,5,0,0,0,0,0
"666",2020-11-01,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,7,1,0.142857142857143,0,0,0
